City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
734,haldibari,26.3333,88.7667,28.11,77,27,1.06,IN,1686590093
735,sant'antioco,39.0664,8.4522,24.1,67,87,4.38,IT,1686590093
736,kone,-21.0595,164.8658,17.92,78,0,1.71,NC,1686590093
737,ukiah,39.1502,-123.2078,25.76,69,0,4.12,US,1686590013
738,dzilam gonzalez,21.2833,-88.9333,37.56,41,3,1.15,MX,1686590093
739,hotan,37.0997,79.9269,30.03,16,46,3.86,CN,1686590094
740,bela vista,-22.1089,-56.5211,10.69,96,100,3.49,BR,1686590094
741,greymouth,-42.4667,171.2,6.85,90,70,2.54,NZ,1686590094
742,qamdo,31.1667,97.2333,6.62,71,100,2.8,CN,1686590094
743,bodaybo,57.8506,114.1933,9.08,73,89,1.52,RU,1686590094
744,pandan,14.0453,124.1694,27.58,82,99,4.0,PH,1686590095
745,luau,-10.7073,22.2247,22.78,32,31,1.51,AO,1686590095
746,tucacas,10.7906,-68.3258,30.16,68,71,6.43,VE,1686590095
747,puerto madero,14.7208,-92.4215,32.11,70,20,2.57,MX,1686590095
748,alice springs,-23.7,133.8833,7.75,61,40,1.54,AU,1686589808
749,tenosique,17.4833,-91.4333,40.37,29,49,1.33,MX,1686590096
750,tannum sands,-23.9504,151.3693,16.53,88,1,2.06,AU,1686589680
751,lamu,-2.2717,40.902,27.12,80,55,6.64,KE,1686590096
752,kralendijk,12.15,-68.2667,32.99,58,75,8.75,BQ,1686590097
753,crucecita,-28.95,-58.9833,13.81,24,2,4.93,AR,1686590097
754,mersa matruh,31.3525,27.2453,23.47,69,3,4.27,EG,1686590097
755,suoyarvi,62.0833,32.35,17.19,45,51,3.52,RU,1686590097
756,deqen,29.9618,90.7188,13.82,65,91,0.63,CN,1686590098
757,kuala belait,4.5833,114.1833,25.09,82,100,0.69,BN,1686590098
758,camana,-16.6228,-72.7111,19.81,72,63,4.56,PE,1686590098
759,bali chak,22.3667,87.55,30.94,76,92,5.44,IN,1686590098
760,dhidhdhoo,6.8833,73.1,28.94,78,100,7.38,MV,1686590027
761,petrich,41.4,23.2167,22.57,75,71,1.41,BG,1686590099
762,kharp,66.8014,65.8081,6.56,56,5,2.72,RU,1686590099
763,laojunmiao,39.8333,97.7333,19.83,24,34,5.62,CN,1686590099
764,morococha,-11.5997,-76.1411,8.63,49,59,2.79,PE,1686590099
765,willowmore,-33.2926,23.4895,9.86,67,87,4.26,ZA,1686590099
766,xam nua,20.4197,104.0439,20.79,97,99,1.16,LA,1686590100
767,solnechnyy,50.7214,136.6319,9.26,86,1,1.65,RU,1686590100
768,linqiong,30.4159,103.4609,27.9,63,81,0.71,CN,1686590100
769,sinabang,2.4803,96.3801,27.07,79,55,0.78,ID,1686590100
770,santa isabel,-23.3156,-46.2214,27.61,40,0,2.4,BR,1686590101
771,chibougamau,49.9168,-74.3659,23.79,35,0,1.54,CA,1686590101
772,churachandpur,24.3333,93.6667,19.79,95,98,0.67,IN,1686590101
773,gadani,25.1185,66.7299,32.12,56,73,5.06,PK,1686590101
774,chico,39.7285,-121.8375,24.01,64,20,3.6,US,1686590088
775,lorengau,-2.0226,147.2712,27.36,83,58,3.84,PG,1686590102
776,pimentel,-6.8367,-79.9342,27.16,57,0,7.72,PE,1686590103
777,san ignacio de velasco,-16.3667,-60.95,18.66,62,73,4.42,BO,1686590103
778,malango,-2.9627,119.9001,19.1,98,92,0.79,ID,1686590103
779,al mijlad,11.0333,27.7333,35.47,30,27,1.96,SD,1686590104
780,sicuani,-14.2694,-71.2261,13.42,44,90,3.67,PE,1686590104
781,chenzhou,25.8,113.0333,23.96,85,84,1.21,CN,1686590104
782,al balyana,26.2357,32.0035,37.09,16,0,4.08,EG,1686590105
783,santa rita,-7.1139,-34.9781,29.37,70,75,5.66,BR,1686590105
784,xianning,29.8833,114.2167,23.52,85,99,2.44,CN,1686590105
785,mercedes,-34.6515,-59.4307,13.3,51,3,3.08,AR,1686590105
786,letpandan,17.7833,95.75,26.57,77,97,2.85,MM,1686590106
787,manta,-0.95,-80.7333,26.67,89,100,8.05,EC,1686590106
788,kibale,0.8,31.0667,17.59,91,88,1.02,UG,1686590106
789,khash,28.2211,61.2158,30.19,15,39,5.11,IR,1686590106
790,nuku'alofa,-21.1333,-175.2,18.19,100,20,1.03,TO,1686590106
791,mpwapwa,-6.35,36.4833,20.85,68,68,3.51,TZ,1686590107
792,divrigi,39.371,38.1137,21.17,52,98,1.66,TR,1686590107
793,lanxi,29.2195,119.477,23.16,89,97,1.45,CN,1686590107
794,kuruman,-27.4524,23.4325,10.55,65,0,6.61,ZA,1686590108
795,abra pampa,-22.7205,-65.697,13.46,9,3,6.11,AR,1686590108
796,solwezi,-12.1688,26.3894,20.91,39,64,1.55,ZM,1686590108
797,mora,11.0461,14.1401,31.67,45,97,3.23,CM,1686590095
798,lively,46.4334,-81.1498,15.01,94,100,4.24,CA,1686590108
799,south grafton,-29.7,152.95,8.04,96,18,1.2,AU,1686590109
800,chinsali,-10.5414,32.0816,19.3,54,84,2.44,ZM,1686590109
801,gannan,47.9147,123.5031,17.95,62,97,1.62,CN,1686590109
802,kerema,-7.9631,145.7785,24.72,92,62,3.48,PG,1686590109
803,mumford,5.2618,-0.759,26.94,70,98,3.89,GH,1686590110
804,tejen,37.3834,60.5054,32.36,8,1,4.17,TM,1686590110
805,bolondron,22.7633,-81.4469,25.11,47,15,4.82,CU,1686590110
806,ceeldheer,3.8488,47.1806,26.37,81,76,11.26,SO,1686590110
807,kanniyakumari,8.0833,77.5667,27.69,80,84,8.6,IN,1686590110
808,rudsar,37.1376,50.288,24.99,87,2,1.92,IR,1686590111
809,paoua,7.2427,16.4406,21.39,94,100,2.72,CF,1686590111
810,tallahassee,30.4383,-84.2807,30.93,62,75,4.12,US,1686589499
811,burang,30.25,81.1667,7.16,79,66,2.24,CN,1686589937
812,pierre,44.3683,-100.351,23.51,41,0,1.54,US,1686589893
813,wynyard,-41.0,145.7167,11.66,83,100,5.4,AU,1686590112
814,newnham,-41.3833,147.1333,8.15,96,75,0.45,AU,1686590112
815,hove,50.8309,-0.1672,26.86,83,86,3.09,GB,1686590097
816,urzhar,47.093,81.6294,16.7,48,1,4.75,KZ,1686590112
817,al kharijah,25.4514,30.5464,36.77,16,1,4.06,EG,1686590113
818,tomatlan,19.9333,-105.25,32.05,51,22,3.34,MX,1686590113
819,cofradia,15.4,-88.15,37.18,39,58,1.14,HN,1686590113
820,tingi,-11.3,35.0333,16.32,69,11,1.17,TZ,1686590113
821,chokwe,-24.5333,32.9833,22.58,38,0,3.09,MZ,1686590113
822,knyaze-volkonskoye,48.4642,135.4567,15.19,93,100,2.24,RU,1686590114
823,lamas,-6.4167,-76.5333,28.26,50,23,1.25,PE,1686590114
824,moravska trebova,49.7579,16.6643,19.0,66,100,4.41,CZ,1686590114
825,brazzaville,-4.2658,15.2832,26.35,75,83,1.91,CG,1686590115
826,teknaf,20.8624,92.3058,26.95,88,79,3.82,BD,1686590115
827,caluula,11.9661,50.7569,31.65,67,54,3.48,SO,1686590115
828,quesnel,52.9999,-122.5029,18.28,48,0,1.03,CA,1686589930
829,mulanje,-16.0316,35.5,20.4,54,69,1.05,MW,1686590115
830,nieuw amsterdam,5.8833,-55.0833,33.34,69,42,3.1,SR,1686590116
831,diapaga,12.0708,1.7889,30.8,53,91,3.11,BF,1686590116
832,leninsk,48.7119,45.1994,24.48,45,99,9.0,RU,1686590116
833,deta,45.3889,21.2244,19.92,94,100,1.29,RO,1686590116
834,kenora,49.8167,-94.4337,23.54,38,40,2.06,CA,1686589924
835,galveston,29.3669,-94.9669,34.46,71,3,1.79,US,1686590117
836,kurtamysh,54.9103,64.4319,12.07,51,99,2.08,RU,1686590117
837,ribadesella,43.4614,-5.0596,21.64,87,100,1.3,ES,1686590118
838,asosa,10.0667,34.5333,17.65,86,100,0.47,ET,1686590118
839,zouerate,22.7187,-12.4521,35.98,13,13,5.57,MR,1686590118
840,blackfoot,43.1905,-112.345,20.59,57,95,1.18,US,1686590118
841,ginir,7.1333,40.7,15.73,85,99,1.76,ET,1686590119
842,badagry,6.4167,2.8833,27.43,72,29,4.14,NG,1686590119
843,upington,-28.4478,21.2561,13.21,50,40,3.09,ZA,1686590119
844,arar,30.9753,41.0381,34.01,12,0,6.69,SA,1686590119
845,borba,-4.3878,-59.5939,32.55,54,7,2.09,BR,1686590119
846,kirkwall,58.9848,-2.9587,16.03,82,0,2.06,GB,1686590120
847,misliyah,17.4599,42.5572,37.74,31,80,2.48,SA,1686590120
848,erdenet,49.0333,104.0833,17.22,51,81,0.71,MN,1686590120
849,kaduna,10.5222,7.4383,25.94,69,95,2.83,NG,1686590120
850,bam,29.106,58.357,33.01,22,100,4.25,IR,1686590121
851,altai,46.3722,96.2583,17.76,45,68,2.08,MN,1686590121
852,bibiani,6.4635,-2.3194,25.62,76,87,1.57,GH,1686590121
853,woods creek,47.8787,-121.8985,23.27,69,7,1.79,US,1686590121
854,mimizan,44.2006,-1.2289,25.36,62,100,3.05,FR,1686590122
855,rumoi,43.9344,141.6428,13.91,96,57,2.66,JP,1686590122
856,novyy urgal,51.0736,132.5642,13.22,87,37,0.96,RU,1686590122
857,rouissat,31.9243,5.3502,40.04,13,0,6.17,DZ,1686590122
858,ishigaki,24.3448,124.1572,25.07,100,75,1.54,JP,1686590122
859,tayaman,13.2295,120.5726,27.64,77,100,2.91,PH,1686590123
860,filadelfia,39.9523,-75.1638,28.99,61,75,6.17,US,1686589918
861,uyskoye,54.3775,60.0047,8.99,91,100,1.96,RU,1686590123
862,malindi,-3.2175,40.1191,25.7,80,17,7.08,KE,1686590123
863,bovalino,38.149,16.174,24.94,74,93,2.41,IT,1686590124
864,kargasok,59.0556,80.8572,7.87,67,22,3.65,RU,1686590124
865,mahuta,-10.8667,39.45,18.97,70,6,1.63,TZ,1686590124
866,kuraymah,18.55,31.85,38.94,18,25,1.53,SD,1686590124
867,den burg,53.0542,4.7972,25.56,78,75,5.66,NL,1686590125
868,woolgoolga,-30.1106,153.2007,14.93,89,19,3.12,AU,1686590125
869,puerto baquerizo moreno,-0.9,-89.6,27.55,78,75,6.69,EC,1686590125
870,santa cruz,-17.8,-63.1667,12.32,43,100,6.01,BO,1686590050
871,kihangara,-2.5833,33.35,22.15,70,68,2.92,TZ,1686590127
872,jessheim,60.1415,11.1752,23.99,29,0,5.66,NO,1686590128
873,rancho palos verdes,33.7445,-118.387,21.11,80,75,2.68,US,1686589860
874,benghazi,32.1167,20.0667,23.15,70,0,6.6,LY,1686590128
875,el achir,36.0639,4.6274,24.69,45,56,4.48,DZ,1686590128
876,nha trang,12.25,109.1833,30.0,75,96,1.95,VN,1686590095
877,labrador city,52.9463,-66.9114,19.95,26,75,4.12,CA,1686590129
878,guarapari,-20.6667,-40.4975,28.27,62,0,6.08,BR,1686590129
879,lazaro cardenas,17.9583,-102.2,30.58,56,10,3.66,MX,1686590129
880,kismayo,-0.3582,42.5454,25.85,79,56,6.36,SO,1686590130
881,puerto aysen,-45.4,-72.7,8.02,66,40,0.0,CL,1686590130
882,richards bay,-28.783,32.0377,21.51,67,84,5.49,ZA,1686590130
883,vallenar,-28.5708,-70.7581,17.53,51,2,3.04,CL,1686590130
884,wellington,-41.2866,174.7756,6.81,97,0,2.57,NZ,1686590005
885,yamada,39.4667,141.95,16.24,98,100,1.07,JP,1686590131
886,ndele,8.4109,20.6473,24.16,83,63,2.0,CF,1686590131
887,george town,5.4112,100.3354,30.53,77,20,3.09,MY,1686590131
888,tralee,52.2704,-9.7026,20.14,68,0,3.09,IE,1686590131
889,ayutuxtepeque,13.7456,-89.2064,30.03,86,52,0.61,SV,1686590131
890,chernushka,56.5072,56.0766,9.46,65,99,2.89,RU,1686590132
891,qui nhon,13.7667,109.2333,28.98,70,100,4.09,VN,1686590132
892,hazorasp,41.3194,61.0742,25.91,13,0,5.13,UZ,1686590132
893,argo,37.6333,22.7333,23.77,74,99,0.63,GR,1686590132
894,miramar beach,30.3744,-86.3586,32.35,80,0,4.12,US,1686590132
895,santiago de cao,-7.9589,-79.2392,24.07,73,36,6.69,PE,1686590133
896,port blair,11.6667,92.75,26.02,94,75,4.12,IN,1686590133
897,san felice circeo,41.2372,13.0942,26.2,73,3,3.56,IT,1686590133
898,hovd,48.0056,91.6419,18.99,34,62,3.08,MN,1686590134
899,baiyin,36.5583,104.2081,20.27,25,59,1.76,CN,1686590134
900,eyl,7.9803,49.8164,26.98,75,99,11.03,SO,1686590134
901,shalqar,47.8333,59.6,28.09,15,95,4.09,KZ,1686590134
902,collie,-33.3667,116.15,9.79,96,33,1.5,AU,1686590134
903,champerico,14.3,-91.9167,33.3,68,77,4.01,GT,1686590135
904,mineros,-17.1167,-63.2333,11.05,70,100,4.72,BO,1686590135
905,inazawa,35.25,136.7833,21.73,96,75,0.51,JP,1686590135
906,natal,-5.795,-35.2094,27.12,89,75,5.14,BR,1686589983
907,tweed heads,-28.1817,153.547,14.42,100,75,0.51,AU,1686590136
908,china,25.7,-99.2333,34.93,48,3,4.33,MX,1686590111
909,labasa,-16.4167,179.3833,22.45,92,65,2.85,FJ,1686590136
910,engel's,51.5,46.1167,13.59,48,99,4.47,RU,1686590136
911,mahina,-17.5065,-149.489,22.87,78,20,1.03,PF,1686590136
912,altus,34.6381,-99.334,20.73,82,100,6.69,US,1686590137
913,staroaleyskoye,51.0061,82.0,13.98,70,2,2.71,RU,1686590137
914,baruun-urt,46.6806,113.2792,18.06,39,71,0.93,MN,1686590137
915,olinda,-8.0089,-34.8553,28.85,70,40,6.17,BR,1686590137
916,nogliki,51.8333,143.1667,4.21,100,100,1.93,RU,1686590138
917,tyuratam,45.6507,63.3156,29.2,13,47,5.08,KZ,1686590138
918,antofagasta,-23.65,-70.4,16.6,71,61,5.5,CL,1686589926
919,arroyo,41.6096,-4.7969,21.02,62,20,4.12,ES,1686590138
920,ar ruways,24.1103,52.7306,33.39,43,13,2.88,AE,1686590139
921,san borja,-14.8167,-66.85,15.72,94,100,3.17,BO,1686590139
922,calp,38.6447,0.0445,26.71,78,100,5.05,ES,1686590139
923,grand falls-windsor,48.9332,-55.6649,9.17,89,100,1.79,CA,1686590139
924,ballina,-28.8667,153.5667,13.21,90,29,2.43,AU,1686590139
925,beatrice,40.2681,-96.747,22.88,35,0,4.12,US,1686590140
926,sittwe,20.15,92.9,27.85,81,58,4.57,MM,1686590140
927,madaoua,14.073,5.96,35.82,33,59,4.4,NE,1686590140
928,ghat,24.9647,10.1728,39.96,9,0,6.57,LY,1686590140
929,moneteau,47.8492,3.5818,27.62,55,35,3.34,FR,1686590141
930,paulden,34.8856,-112.4682,22.58,36,1,3.58,US,1686590141
931,villamontes,-21.25,-63.5,14.78,28,100,4.44,BO,1686590141
932,mitu,1.1983,-70.1733,32.89,48,49,1.57,CO,1686590141
933,kertih,4.5141,103.4483,25.01,94,38,0.0,MY,1686590142
934,yiyang,28.5892,112.3283,23.05,85,100,1.53,CN,1686590142
935,kotabumi,-4.8333,104.9,23.82,95,64,2.05,ID,1686590142
936,longview,32.5007,-94.7405,32.14,78,100,3.09,US,1686590111
937,revda,56.801,59.9303,7.67,62,99,2.2,RU,1686590142
938,yerofey pavlovich,53.9667,121.9667,12.92,76,100,3.39,RU,1686590133
939,borsa,47.6553,24.6633,10.23,91,100,2.38,RO,1686590143
940,dompu,-8.5356,118.4622,21.76,93,36,1.57,ID,1686590143
941,fada,9.5667,8.3,22.95,88,88,1.85,NG,1686590143
942,pervomayskoye,43.919,46.7102,23.54,47,74,3.12,RU,1686590143
943,touros,-5.1989,-35.4608,28.77,67,23,5.98,BR,1686590144
944,miri,4.4148,114.0089,25.08,94,40,3.6,MY,1686590144
945,summerland,49.5998,-119.6691,26.97,48,20,4.63,CA,1686590144
946,tucurui,-3.7661,-49.6725,31.49,58,12,1.66,BR,1686590144
